ID,Stable,Norbits,Mplanet,RH/a,a1,P1,e1,pomega1,inc1,Omega1,f1,a2,P2,e2,pomega2,inc2,Omega2,f2,a3,P3,e3,pomega3,inc3,Omega3,f3
1344,True,1000000.0,1.49999996211e-05,0.0215443465859,0.0499987825751,0.0111798476428,0.00980112329125,-1.81148135662,0.008949079550799998,-1.1510070562399999,-1.4331381321,0.0572642572224,0.0137031041086,0.00608515553176,-0.28819930553399997,0.021841416135400003,2.71139669418,4.242197513580001,0.06558088213209999,0.0167940761894,0.00497956294566,-3.36471891403,0.00253703468479,-2.31297206879,3.3542389869700004
1345,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0484989434481,0.0106805870309,0.0339146256447,-2.03960061073,0.028504684567499997,0.339502334595,-0.39161205291699996,0.0614110715687,0.015218206681299999,0.044187918305400004,1.46135962009,0.0334866121411,2.18005537987,0.0142147559673,0.0606849789619,0.014948995783899998,0.0323085524142,0.805944681168,0.027349267154900003,-1.8795135021200002,-5.6114025116
1346,False,1000000.0,1.49999996211e-05,0.0215443465859,0.05043882876630001,0.011327764950700002,0.022089613601599997,2.38926529884,0.00530121847987,1.56001627445,-3.0016667842900002,0.052746232599,0.0121138067916,0.0770599022508,0.995279073715,0.010662619955799998,1.47653353214,-1.6038336753799998,0.06715618819000001,0.0174028072506,0.0967805981636,-1.94827723503,0.0159614272416,-1.5230599641799998,3.3334517478900003
1347,False,1000000.0,1.49999996211e-05,0.0215443465859,0.047685690224199995,0.010413072071999999,0.0794556215405,-3.3756048679400004,0.009052264504129999,-1.1732531786,3.25132369995,0.056701540947,0.013501616194799998,0.0971847102046,-0.322430700064,0.013078052550600001,0.54085534811,0.18676766753199997,0.0627513453364,0.0157189965248,0.030615765601400002,-4.04168605804,0.00463704159483,-2.76652669907,1.27954852581
1348,True,1000000.0,1.49999996211e-05,0.0215443465859,0.049990553408900004,0.011177088134,0.00840336177498,1.8317619562099998,0.00617633666843,2.4545397758500003,-1.2368930578200001,0.056966226547999994,0.013596265576799998,0.00372978067026,-0.730032980442,0.01145795919,-1.4825630187999999,-0.206499800086,0.0649364218116,0.0165471322834,0.0042903400026300005,0.235255137086,0.00695239938796,-0.669247150421,-2.1758151054400003
1349,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0486386828125,0.0107267824933,0.033117827028,1.7539396286000002,0.0129333874211,-1.1746366024,-3.37538480759,0.0559254772961,0.013225375674700002,0.08697947859760001,-1.5587525367700001,0.0170915666968,1.31686687469,-0.0745684280992,0.0636470243335,0.0160567406565,0.05590078979730001,1.6350791454299998,0.00694705825299,-0.253311663866,-3.4985666275
1350,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0477179661393,0.010423645377200001,0.06747159361840001,1.64394211769,0.00577252125368,-0.166359379888,-2.9639353752099997,0.055605687200999995,0.0131121007726,0.102046273649,-1.30027830601,0.00598380994052,0.947435557842,-0.0297439787537,0.062008149921900006,0.015440572053200001,0.0347703360021,2.1368618011500002,0.00975845381618,2.79205608368,-1.4787443876299997
1351,False,1000000.0,1.49999996211e-05,0.0215443465859,0.049401149153699996,0.0109799997881,0.0172704663128,0.337683856487,0.00856799725443,2.3861055374099998,1.0549339056,0.057438377291,0.0137656508014,0.03927483782169999,-1.98219883442,0.00758518977091,-0.514656245708,2.9714922905,0.0625696927309,0.0156507883221,0.0323450677097,1.37474918365,0.010481371544299999,-0.47442167997400003,-0.386045873165
1352,False,1000000.0,1.49999996211e-05,0.0215443465859,0.049965851008900004,0.0111688040197,0.0437903888524,3.38374590874,0.00472337892279,2.1505312919599997,-3.71719431877,0.0547951050103,0.0128264389932,0.0370662584901,-0.477528482676,0.00606583151966,0.0515967048705,0.13756904005999998,0.062013231217900006,0.0154424691573,0.0276125054806,-5.0491890907300006,0.0011499687098,-2.4878714084599998,4.67088365555
1353,False,1000000.0,1.49999996211e-05,0.0215443465859,0.04875663295390001,0.0107658244669,0.0547790750861,-4.5592150688199995,0.0162407383323,-1.55475616455,5.57354831696,0.0593414269388,0.014455411583200002,0.025121212005599997,4.0798830986,0.0216256342828,1.20105528831,0.0652150437236,0.059096571058,0.014365927316199999,0.0286672841758,-0.776587426662,0.008784343488510002,-1.41476845741,-1.3655440807299999
1354,True,1000000.0,1.49999996211e-05,0.0215443465859,0.0499948821962,0.011178539134599999,0.0088356519118,2.25063920021,0.0066021820530299995,0.470743507147,-0.7978430986399999,0.05732034146790001,0.0137232393026,0.006222483702,-2.90061903,0.00503076054156,-0.7840194702150001,-0.430279880762,0.0657587870955,0.0168624594808,0.00692454259843,-1.7213587760900002,0.016521610319600002,1.40007889271,3.37705039978
1355,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0484487377107,0.010664007626499999,0.0625256225467,3.1184608936299996,0.00996491778642,2.75051546097,-3.24770283699,0.0562996827066,0.0133583368734,0.07529389858249999,-0.272617727518,0.0122334286571,-0.733586907387,0.130147844553,0.0613199584186,0.0151842376217,0.01645209454,1.8884128332099999,0.011526135727799999,1.83368837833,0.5654296875
1356,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0469753183424,0.0101812556386,0.0742307901382,3.2841856479600002,0.0152321504429,2.63101410866,0.38760399818400004,0.0595075599849,0.014516158960799998,0.117424085736,-0.124391160905,0.0163737721741,0.63011354208,-2.37545490265,0.0640829950571,0.016222001984700002,0.0403467230499,-3.87213182449,0.020181890577099997,-2.5963973999000003,1.35929882526
